Tenc,5.95236040900636
Tserver,19962.910818234028
Tdec,1.746673383997404
Ttotal,19970.60985202703
Energy_total_J,63570.00329821071
Energy_per_batch_J,15892.500824552677
Energy_per_node_J,635.7000329821071
throughput_nodes_per_sec,0.005007358350143219
